timestamp;type;instance;model;action;Order ID;Products;Customer type;Payment type;Replenishment ID;Product;Amount;Shipment ID;Courier;Number of orders
2024-01-06 17:16:51;Order;520;Order;Deliver order;520;[desktop,phone,laptop,phone];Bronze;Credit;;;;;;
2024-01-06 17:16:51;Shipment;69;Shipment;Deliver order;;;;;;;;69;Courier B;10
2024-01-06 17:21:41;Order;589;Order;Pick inventory;589;[tv,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 17:21:41;Order;589;Order;Pick inventory;589;[tv,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 17:22:10;Order;586;Order;Pack order;586;[laptop];Bronze;Credit;;;;;;
2024-01-06 17:26:46;Order;519;Order;Deliver order;519;[laptop,desktop,desktop];Bronze;Plan;;;;;;
2024-01-06 17:26:46;Shipment;69;Shipment;Deliver order;;;;;;;;69;Courier B;10
2024-01-06 17:26:54;Order;590;Order;Try payment;590;[desktop];Silver;Debit;;;;;;
2024-01-06 17:26:54;Order;591;Order;Receive customer order;591;[phone];Bronze;Debit;;;;;;
2024-01-06 17:31:45;Order;592;Order;Receive customer order;592;[desktop,phone,desktop,phone];Bronze;Plan;;;;;;
2024-01-06 17:31:45;Order;591;Order;Try payment;591;[phone];Bronze;Debit;;;;;;
2024-01-06 17:31:56;Order;551;Order;Complete packing;551;[desktop,laptop];Bronze;Debit;;;;;;
2024-01-06 17:31:56;Order;590;Order;Receive payment;590;[desktop];Silver;Debit;;;;;;
2024-01-06 17:36:40;Order;591;Order;Receive payment;591;[phone];Bronze;Debit;;;;;;
2024-01-06 17:36:43;Order;586;Order;Complete packing;586;[laptop];Bronze;Credit;;;;;;
2024-01-06 17:36:53;Order;590;Order;Process order;590;[desktop];Silver;Debit;;;;;;
2024-01-06 17:36:55;Order;554;Order;Deliver order;554;[phone,desktop,laptop];Gold;Debit;;;;;;
2024-01-06 17:36:55;Shipment;69;Shipment;Deliver order;;;;;;;;69;Courier B;10
2024-01-06 17:40:56;Order;593;Order;Receive customer order;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 17:40:56;Order;592;Order;Try payment;592;[desktop,phone,desktop,phone];Bronze;Plan;;;;;;
2024-01-06 17:41:40;Order;591;Order;Process order;591;[phone];Bronze;Debit;;;;;;
2024-01-06 17:41:49;Order;549;Order;Pack order;549;[phone,desktop,tv];Gold;Credit;;;;;;
2024-01-06 17:41:55;Order;524;Order;Pack order;524;[desktop];Gold;Debit;;;;;;
2024-01-06 17:45:55;Order;592;Order;Receive payment;592;[desktop,phone,desktop,phone];Bronze;Plan;;;;;;
2024-01-06 17:46:26;Order;550;Order;Deliver order;550;[phone,desktop,tv];Gold;Credit;;;;;;
2024-01-06 17:46:26;Shipment;70;Shipment;Deliver order;;;;;;;;70;Courier C;5
2024-01-06 17:47:10;Order;552;Order;Deliver order;552;[desktop];Bronze;Debit;;;;;;
2024-01-06 17:47:10;Shipment;69;Shipment;Deliver order;;;;;;;;69;Courier B;10
2024-01-06 17:50:53;Order;592;Order;Process order;592;[desktop,phone,desktop,phone];Bronze;Plan;;;;;;
2024-01-06 17:51:41;Order;591;Order;Pick inventory;591;[phone];Bronze;Debit;;;;;;
2024-01-06 17:56:26;Order;529;Order;Deliver order;529;[tv,desktop,laptop];Gold;Plan;;;;;;
2024-01-06 17:56:26;Shipment;70;Shipment;Deliver order;;;;;;;;70;Courier C;5
2024-01-06 17:56:49;Order;524;Order;Complete packing;524;[desktop];Gold;Debit;;;;;;
2024-01-06 17:57:09;Order;541;Order;Deliver order;541;[desktop,phone];Gold;Debit;;;;;;
2024-01-06 17:57:09;Shipment;69;Shipment;Deliver order;;;;;;;;69;Courier B;10
2024-01-06 17:57:18;Order;549;Order;Complete packing;549;[phone,desktop,tv];Gold;Credit;;;;;;
2024-01-06 18:01:47;Order;547;Order;Pack order;547;[desktop];Gold;Plan;;;;;;
2024-01-06 18:03:05;Order;594;Order;Receive customer order;594;[phone,desktop,desktop,desktop];Bronze;Plan;;;;;;
2024-01-06 18:03:05;Order;593;Order;Try payment;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 18:06:27;Order;580;Order;Deliver order;580;[tv,laptop,tv,laptop];Bronze;Credit;;;;;;
2024-01-06 18:06:27;Shipment;70;Shipment;Deliver order;;;;;;;;70;Courier C;5
2024-01-06 18:07:11;Order;576;Order;Deliver order;576;[tv];Bronze;Debit;;;;;;
2024-01-06 18:07:11;Shipment;69;Shipment;Deliver order;;;;;;;;69;Courier B;10
2024-01-06 18:08:07;Order;593;Order;Receive payment;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 18:12:27;Order;591;Order;Pack order;591;[phone];Bronze;Debit;;;;;;
2024-01-06 18:13:05;Order;593;Order;Process order;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 18:14:21;Order;594;Order;Try payment;594;[phone,desktop,desktop,desktop];Bronze;Plan;;;;;;
2024-01-06 18:14:21;Order;595;Order;Receive customer order;595;[tv,laptop,phone,laptop];Gold;Plan;;;;;;
2024-01-06 18:16:41;Order;547;Order;Complete packing;547;[desktop];Gold;Plan;;;;;;
2024-01-06 18:16:42;Order;540;Order;Deliver order;540;[desktop];Bronze;Debit;;;;;;
2024-01-06 18:16:42;Shipment;70;Shipment;Deliver order;;;;;;;;70;Courier C;5
2024-01-06 18:16:58;Order;534;Order;Deliver order;534;[laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 18:16:58;Shipment;69;Shipment;Deliver order;;;;;;;;69;Courier B;10
2024-01-06 18:17:50;Order;595;Order;Try payment;595;[tv,laptop,phone,laptop];Gold;Plan;;;;;;
2024-01-06 18:17:50;Order;596;Order;Receive customer order;596;[tv,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-06 18:19:18;Order;594;Order;Update payment type;594;[phone,desktop,desktop,desktop];Bronze;Plan;;;;;;
2024-01-06 18:21:43;Order;577;Order;Pack order;577;[tv,tv,phone];Bronze;Debit;;;;;;
2024-01-06 18:22:46;Order;595;Order;Update payment type;595;[tv,laptop,phone,laptop];Gold;Plan;;;;;;
2024-01-06 18:24:40;Order;594;Order;Retry payment;594;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 18:26:55;Order;525;Order;Deliver order;525;[desktop,laptop,phone,laptop];Bronze;Plan;;;;;;
2024-01-06 18:26:55;Shipment;70;Shipment;Deliver order;;;;;;;;70;Courier C;5
2024-01-06 18:27:10;Shipment;69;Shipment;Complete shipment;;;;;;;;69;Courier B;10
2024-01-06 18:27:11;Order;591;Order;Complete packing;591;[phone];Bronze;Debit;;;;;;
2024-01-06 18:27:51;Order;595;Order;Retry payment;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 18:29:35;Order;594;Order;Receive payment;594;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 18:30:44;Order;592;Order;Pick inventory;592;[desktop,phone,desktop,phone];Bronze;Plan;;;;;;
2024-01-06 18:30:44;Order;592;Order;Pick inventory;592;[desktop,phone,desktop,phone];Bronze;Plan;;;;;;
2024-01-06 18:32:07;Order;545;Order;Pack order;545;[desktop,desktop,laptop];Silver;Credit;;;;;;
2024-01-06 18:32:52;Order;595;Order;Receive payment;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 18:34:48;Order;594;Order;Process order;594;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 18:35:13;Order;596;Order;Try payment;596;[tv,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-06 18:35:13;Order;597;Order;Receive customer order;597;[tv,laptop];Bronze;Plan;;;;;;
2024-01-06 18:36:11;Order;577;Order;Complete packing;577;[tv,tv,phone];Bronze;Debit;;;;;;
2024-01-06 18:36:57;Shipment;70;Shipment;Complete shipment;;;;;;;;70;Courier C;5
2024-01-06 18:37:56;Order;595;Order;Process order;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 18:40:14;Order;596;Order;Receive payment;596;[tv,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-06 18:45:13;Order;596;Order;Process order;596;[tv,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-06 18:47:27;Order;545;Order;Complete packing;545;[desktop,desktop,laptop];Silver;Credit;;;;;;
2024-01-06 18:50:32;Order;585;Order;Pack order;585;[laptop];Silver;Debit;;;;;;
2024-01-06 18:50:43;Order;597;Order;Deny order;597;[tv,laptop];Bronze;Plan;;;;;;
2024-01-06 18:50:43;Order;598;Order;Receive customer order;598;[phone,phone,laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 18:53:16;Order;593;Order;Pick inventory;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 18:53:16;Order;593;Order;Pick inventory;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 18:53:16;Order;593;Order;Pick inventory;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 18:57:09;Order;599;Order;Receive customer order;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 18:57:09;Order;598;Order;Try payment;598;[phone,phone,laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 18:57:25;Shipment;71;Shipment;Create shipment;;;;;;;;71;Courier B;10
2024-01-06 19:00:37;Order;599;Order;Try payment;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 19:00:37;Order;600;Order;Receive customer order;600;[tv];Bronze;Plan;;;;;;
2024-01-06 19:02:06;Order;598;Order;Receive payment;598;[phone,phone,laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 19:03:12;Order;593;Order;Pick inventory;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 19:05:36;Order;599;Order;Receive payment;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 19:05:39;Order;585;Order;Complete packing;585;[laptop];Silver;Debit;;;;;;
2024-01-06 19:06:57;Order;598;Order;Process order;598;[phone,phone,laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 19:07:30;Shipment;71;Shipment;Load products;;;;;;;;71;Courier B;10
2024-01-06 19:08:02;Order;601;Order;Receive customer order;601;[phone,laptop];Silver;Plan;;;;;;
2024-01-06 19:08:02;Order;600;Order;Try payment;600;[tv];Bronze;Plan;;;;;;
2024-01-06 19:10:48;Order;599;Order;Process order;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 19:12:56;Order;600;Order;Receive payment;600;[tv];Bronze;Plan;;;;;;
2024-01-06 19:13:15;Order;593;Order;Pack order;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 19:14:32;Order;594;Order;Pick inventory;594;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 19:17:10;Order;595;Order;Pick inventory;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 19:17:10;Order;595;Order;Pick inventory;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 19:18:01;Order;600;Order;Process order;600;[tv];Bronze;Plan;;;;;;
2024-01-06 19:18:02;Order;601;Order;Try payment;601;[phone,laptop];Silver;Plan;;;;;;
2024-01-06 19:18:02;Order;602;Order;Receive customer order;602;[tv,laptop,desktop];Gold;Plan;;;;;;
2024-01-06 19:23:06;Order;601;Order;Receive payment;601;[phone,laptop];Silver;Plan;;;;;;
2024-01-06 19:24:43;Order;595;Order;Pick inventory;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 19:26:59;Order;596;Order;Pick inventory;596;[tv,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-06 19:27:08;Order;595;Order;Pick inventory;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 19:28:02;Order;601;Order;Process order;601;[phone,laptop];Silver;Plan;;;;;;
2024-01-06 19:28:27;Order;593;Order;Complete packing;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 19:34:52;Order;596;Order;Pick inventory;596;[tv,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-06 19:36:51;Order;600;Order;Pick inventory;600;[tv];Bronze;Plan;;;;;;
2024-01-06 19:37:32;Order;595;Order;Pack order;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 19:40:38;Order;599;Order;Pick inventory;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 19:45:01;Order;599;Order;Pick inventory;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 19:46:48;Order;599;Order;Pick inventory;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 19:47:46;Order;600;Order;Pack order;600;[tv];Bronze;Plan;;;;;;
2024-01-06 19:50:34;Order;598;Order;Pick inventory;598;[phone,phone,laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 19:52:40;Order;595;Order;Complete packing;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 19:52:40;Shipment;72;Shipment;Create shipment;;;;;;;;72;Courier C;5
2024-01-06 19:55:07;Order;598;Order;Pick inventory;598;[phone,phone,laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 19:56:59;Order;601;Order;Pick inventory;601;[phone,laptop];Silver;Plan;;;;;;
2024-01-06 20:00:35;Order;598;Order;Pick inventory;598;[phone,phone,laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 20:02:40;Shipment;72;Shipment;Load products;;;;;;;;72;Courier C;5
2024-01-06 20:02:47;Order;600;Order;Complete packing;600;[tv];Bronze;Plan;;;;;;
2024-01-06 20:05:15;Order;603;Order;Receive customer order;603;[tv,phone,tv];Silver;Credit;;;;;;
2024-01-06 20:05:15;Order;602;Order;Try payment;602;[tv,laptop,desktop];Gold;Plan;;;;;;
2024-01-06 20:05:19;Order;601;Order;Pick inventory;601;[phone,laptop];Silver;Plan;;;;;;
2024-01-06 20:07:46;Shipment;71;Shipment;Start shipment;;;;;;;;71;Courier B;10
2024-01-06 20:07:48;Order;599;Order;Pack order;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 20:10:03;Order;602;Order;Receive payment;602;[tv,laptop,desktop];Gold;Plan;;;;;;
2024-01-06 20:10:23;Replenishment;32;Replenishment;Receive replenishment;;;;;32;desktop;15;;;
2024-01-06 20:15:14;Order;602;Order;Process order;602;[tv,laptop,desktop];Gold;Plan;;;;;;
2024-01-06 20:15:18;Order;601;Order;Pack order;601;[phone,laptop];Silver;Plan;;;;;;
2024-01-06 20:21:34;Order;603;Order;Try payment;603;[tv,phone,tv];Silver;Credit;;;;;;
2024-01-06 20:21:34;Order;604;Order;Receive customer order;604;[laptop,tv,desktop,phone];Bronze;Credit;;;;;;
2024-01-06 20:22:22;Order;604;Order;Try payment;604;[laptop,tv,desktop,phone];Bronze;Credit;;;;;;
2024-01-06 20:22:22;Order;605;Order;Receive customer order;605;[laptop,phone,phone];Bronze;Plan;;;;;;
2024-01-06 20:22:56;Order;599;Order;Complete packing;599;[tv,laptop,tv];Bronze;Debit;;;;;;
2024-01-06 20:26:35;Order;603;Order;Receive payment;603;[tv,phone,tv];Silver;Credit;;;;;;
2024-01-06 20:27:18;Order;604;Order;Receive payment;604;[laptop,tv,desktop,phone];Bronze;Credit;;;;;;
2024-01-06 20:27:42;Replenishment;32;Replenishment;Process replenishment;;;;;32;desktop;15;;;
2024-01-06 20:27:42;Order;561;Order;Pick backorder;561;[desktop];Bronze;Credit;;;;;;
2024-01-06 20:27:42;Order;562;Order;Pick backorder;562;[desktop,phone,laptop,phone];Silver;Credit;;;;;;
2024-01-06 20:27:42;Order;565;Order;Pick backorder;565;[phone,tv,desktop,laptop];Silver;Debit;;;;;;
2024-01-06 20:29:53;Order;606;Order;Receive customer order;606;[phone,phone];Bronze;Credit;;;;;;
2024-01-06 20:29:53;Order;605;Order;Try payment;605;[laptop,phone,phone];Bronze;Plan;;;;;;
2024-01-06 20:30:07;Order;601;Order;Complete packing;601;[phone,laptop];Silver;Plan;;;;;;
2024-01-06 20:31:30;Order;603;Order;Process order;603;[tv,phone,tv];Silver;Credit;;;;;;
2024-01-06 20:32:12;Order;604;Order;Process order;604;[laptop,tv,desktop,phone];Bronze;Credit;;;;;;
2024-01-06 20:34:53;Order;605;Order;Receive payment;605;[laptop,phone,phone];Bronze;Plan;;;;;;
2024-01-06 20:37:30;Order;566;Order;Pick backorder;566;[phone,laptop,laptop,desktop];Gold;Plan;;;;;;
2024-01-06 20:37:34;Order;568;Order;Pick backorder;568;[desktop,laptop,laptop];Bronze;Credit;;;;;;
2024-01-06 20:37:54;Order;574;Order;Deliver order;574;[laptop,phone,tv];Bronze;Credit;;;;;;
2024-01-06 20:37:54;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 20:37:56;Order;570;Order;Pick backorder;570;[tv,desktop,phone,tv];Silver;Plan;;;;;;
2024-01-06 20:37:58;Order;562;Order;Pack order;562;[desktop,phone,laptop,phone];Silver;Credit;;;;;;
2024-01-06 20:39:55;Order;561;Order;Pack order;561;[desktop];Bronze;Credit;;;;;;
2024-01-06 20:39:58;Order;605;Order;Process order;605;[laptop,phone,phone];Bronze;Plan;;;;;;
2024-01-06 20:47:12;Order;573;Order;Pick backorder;573;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 20:47:31;Order;606;Order;Try payment;606;[phone,phone];Bronze;Credit;;;;;;
2024-01-06 20:47:31;Order;607;Order;Receive customer order;607;[laptop,phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 20:47:37;Order;573;Order;Pick backorder;573;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 20:47:43;Order;573;Order;Pick backorder;573;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 20:47:51;Order;545;Order;Deliver order;545;[desktop,desktop,laptop];Silver;Credit;;;;;;
2024-01-06 20:47:51;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 20:51:13;Order;608;Order;Receive customer order;608;[phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 20:51:13;Order;607;Order;Try payment;607;[laptop,phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 20:52:25;Order;606;Order;Receive payment;606;[phone,phone];Bronze;Credit;;;;;;
2024-01-06 20:52:44;Order;562;Order;Complete packing;562;[desktop,phone,laptop,phone];Silver;Credit;;;;;;
2024-01-06 20:54:53;Order;561;Order;Complete packing;561;[desktop];Bronze;Credit;;;;;;
2024-01-06 20:56:12;Order;607;Order;Receive payment;607;[laptop,phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 20:57:10;Order;571;Order;Pick backorder;571;[phone,laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 20:57:20;Order;606;Order;Process order;606;[phone,phone];Bronze;Credit;;;;;;
2024-01-06 20:57:42;Order;572;Order;Pick backorder;572;[tv,desktop,tv,desktop];Silver;Plan;;;;;;
2024-01-06 20:57:48;Order;572;Order;Pick backorder;572;[tv,desktop,tv,desktop];Silver;Plan;;;;;;
2024-01-06 20:57:49;Order;586;Order;Deliver order;586;[laptop];Bronze;Credit;;;;;;
2024-01-06 20:57:49;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 20:59:39;Order;609;Order;Receive customer order;609;[desktop];Silver;Credit;;;;;;
2024-01-06 20:59:39;Order;608;Order;Try payment;608;[phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 20:59:59;Order;570;Order;Pack order;570;[tv,desktop,phone,tv];Silver;Plan;;;;;;
2024-01-06 21:01:09;Order;607;Order;Process order;607;[laptop,phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 21:02:43;Shipment;72;Shipment;Start shipment;;;;;;;;72;Courier C;5
2024-01-06 21:04:11;Order;610;Order;Receive customer order;610;[phone,tv,tv];Gold;Plan;;;;;;
2024-01-06 21:04:11;Order;609;Order;Try payment;609;[desktop];Silver;Credit;;;;;;
2024-01-06 21:04:43;Order;608;Order;Receive payment;608;[phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 21:07:12;Order;579;Order;Pick backorder;579;[desktop];Gold;Credit;;;;;;
2024-01-06 21:07:30;Order;582;Order;Pick backorder;582;[tv,desktop,laptop];Gold;Debit;;;;;;
2024-01-06 21:07:40;Order;581;Order;Pick backorder;581;[laptop,phone,desktop];Bronze;Debit;;;;;;
2024-01-06 21:08:03;Order;575;Order;Deliver order;575;[laptop,tv,tv];Bronze;Plan;;;;;;
2024-01-06 21:08:03;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 21:09:12;Order;609;Order;Receive payment;609;[desktop];Silver;Credit;;;;;;
2024-01-06 21:09:37;Order;608;Order;Process order;608;[phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 21:12:39;Order;573;Order;Pack order;573;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 21:14:14;Order;609;Order;Process order;609;[desktop];Silver;Credit;;;;;;
2024-01-06 21:14:31;Order;570;Order;Complete packing;570;[tv,desktop,phone,tv];Silver;Plan;;;;;;
2024-01-06 21:16:06;Order;610;Order;Try payment;610;[phone,tv,tv];Gold;Plan;;;;;;
2024-01-06 21:16:06;Order;611;Order;Receive customer order;611;[phone];Gold;Plan;;;;;;
2024-01-06 21:16:55;Order;603;Order;Pick inventory;603;[tv,phone,tv];Silver;Credit;;;;;;
2024-01-06 21:17:37;Order;606;Order;Pick inventory;606;[phone,phone];Bronze;Credit;;;;;;
2024-01-06 21:17:46;Order;603;Order;Pick inventory;603;[tv,phone,tv];Silver;Credit;;;;;;
2024-01-06 21:17:54;Order;523;Order;Deliver order;523;[laptop,phone,desktop];Bronze;Debit;;;;;;
2024-01-06 21:17:54;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 21:21:01;Order;610;Order;Receive payment;610;[phone,tv,tv];Gold;Plan;;;;;;
2024-01-06 21:26:03;Order;610;Order;Process order;610;[phone,tv,tv];Gold;Plan;;;;;;
2024-01-06 21:26:42;Order;602;Order;Pick inventory;602;[tv,laptop,desktop];Gold;Plan;;;;;;
2024-01-06 21:27:43;Order;605;Order;Pick inventory;605;[laptop,phone,phone];Bronze;Plan;;;;;;
2024-01-06 21:27:49;Order;573;Order;Complete packing;573;[phone,desktop,desktop,desktop];Bronze;Credit;;;;;;
2024-01-06 21:28:04;Order;524;Order;Deliver order;524;[desktop];Gold;Debit;;;;;;
2024-01-06 21:28:04;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 21:28:04;Order;604;Order;Pick inventory;604;[laptop,tv,desktop,phone];Bronze;Credit;;;;;;
2024-01-06 21:32:55;Order;591;Order;Deliver order;591;[phone];Bronze;Debit;;;;;;
2024-01-06 21:32:55;Shipment;72;Shipment;Deliver order;;;;;;;;72;Courier C;5
2024-01-06 21:34:15;Order;581;Order;Pack order;581;[laptop,phone,desktop];Bronze;Debit;;;;;;
2024-01-06 21:36:53;Order;606;Order;Pick inventory;606;[phone,phone];Bronze;Credit;;;;;;
2024-01-06 21:37:49;Order;604;Order;Pick inventory;604;[laptop,tv,desktop,phone];Bronze;Credit;;;;;;
2024-01-06 21:38:01;Order;584;Order;Deliver order;584;[laptop];Bronze;Debit;;;;;;
2024-01-06 21:38:01;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 21:38:24;Order;605;Order;Pick inventory;605;[laptop,phone,phone];Bronze;Plan;;;;;;
2024-01-06 21:41:28;Order;611;Order;Try payment;611;[phone];Gold;Plan;;;;;;
2024-01-06 21:41:28;Order;612;Order;Receive customer order;612;[tv,phone,desktop,phone];Gold;Credit;;;;;;
2024-01-06 21:43:04;Order;593;Order;Deliver order;593;[laptop,tv,phone,phone];Silver;Credit;;;;;;
2024-01-06 21:43:04;Shipment;72;Shipment;Deliver order;;;;;;;;72;Courier C;5
2024-01-06 21:45:01;Order;612;Order;Try payment;612;[tv,phone,desktop,phone];Gold;Credit;;;;;;
2024-01-06 21:45:01;Order;613;Order;Receive customer order;613;[laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 21:46:10;Order;611;Order;Receive payment;611;[phone];Gold;Plan;;;;;;
2024-01-06 21:46:41;Order;608;Order;Pick inventory;608;[phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 21:47:41;Order;602;Order;Pick inventory;602;[tv,laptop,desktop];Gold;Plan;;;;;;
2024-01-06 21:47:52;Order;608;Order;Pick inventory;608;[phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 21:48:13;Order;547;Order;Deliver order;547;[desktop];Gold;Plan;;;;;;
2024-01-06 21:48:13;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 21:48:19;Order;565;Order;Pack order;565;[phone,tv,desktop,laptop];Silver;Debit;;;;;;
2024-01-06 21:49:37;Order;581;Order;Complete packing;581;[laptop,phone,desktop];Bronze;Debit;;;;;;
2024-01-06 21:50:10;Order;612;Order;Receive payment;612;[tv,phone,desktop,phone];Gold;Credit;;;;;;
2024-01-06 21:51:10;Order;611;Order;Process order;611;[phone];Gold;Plan;;;;;;
2024-01-06 21:53:15;Order;595;Order;Deliver order;595;[tv,laptop,phone,laptop];Gold;Debit;;;;;;
2024-01-06 21:53:15;Shipment;72;Shipment;Deliver order;;;;;;;;72;Courier C;5
2024-01-06 21:53:55;Order;613;Order;Try payment;613;[laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 21:53:55;Order;614;Order;Receive customer order;614;[phone,desktop];Bronze;Credit;;;;;;
2024-01-06 21:55:05;Order;612;Order;Process order;612;[tv,phone,desktop,phone];Gold;Credit;;;;;;
2024-01-06 21:56:36;Order;604;Order;Pick inventory;604;[laptop,tv,desktop,phone];Bronze;Credit;;;;;;
2024-01-06 21:57:43;Order;610;Order;Pick inventory;610;[phone,tv,tv];Gold;Plan;;;;;;
2024-01-06 21:58:06;Order;607;Order;Pick inventory;607;[laptop,phone,desktop,laptop];Bronze;Plan;;;;;;
2024-01-06 21:58:13;Order;549;Order;Deliver order;549;[phone,desktop,tv];Gold;Credit;;;;;;
2024-01-06 21:58:13;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 21:58:47;Order;613;Order;Receive payment;613;[laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 22:03:11;Order;577;Order;Deliver order;577;[tv,tv,phone];Bronze;Debit;;;;;;
2024-01-06 22:03:11;Shipment;72;Shipment;Deliver order;;;;;;;;72;Courier C;5
2024-01-06 22:03:20;Order;565;Order;Complete packing;565;[phone,tv,desktop,laptop];Silver;Debit;;;;;;
2024-01-06 22:03:37;Order;613;Order;Process order;613;[laptop,desktop];Bronze;Debit;;;;;;
2024-01-06 22:04:19;Order;568;Order;Pack order;568;[desktop,laptop,laptop];Bronze;Credit;;;;;;
2024-01-06 22:06:28;Order;615;Order;Receive customer order;615;[tv,desktop,tv];Bronze;Credit;;;;;;
2024-01-06 22:06:28;Order;614;Order;Try payment;614;[phone,desktop];Bronze;Credit;;;;;;
2024-01-06 22:06:38;Order;605;Order;Pick inventory;605;[laptop,phone,phone];Bronze;Plan;;;;;;
2024-01-06 22:07:36;Order;610;Order;Pick inventory;610;[phone,tv,tv];Gold;Plan;;;;;;
2024-01-06 22:08:02;Order;551;Order;Deliver order;551;[desktop,laptop];Bronze;Debit;;;;;;
2024-01-06 22:08:02;Shipment;71;Shipment;Deliver order;;;;;;;;71;Courier B;10
2024-01-06 22:08:08;Order;611;Order;Pick inventory;611;[phone];Gold;Plan;;;;;;
